Time,EEG_C3,EEG_C4,EEG_O1,EEG_O2,EEG_F3,EEG_F4,EEG_P3,EEG_P4,ECG_I,ECG_II,ECG_III
23.298000000000002,-6.802090364897915e-06,9.605121039916407e-06,3.1874690635678895e-05,4.043285488315166e-06,-1.8578978972839813e-05,-7.134225861573115e-06,4.4998457311597775e-05,-3.842919736713122e-05,4.000666386356955e-06,0.00017364215734717446,0.0002239100475381014
23.3,-7.93145902746354e-06,8.431108977226876e-06,3.007728315964475e-05,3.247270524011002e-06,-1.2208925941704247e-05,-8.877452715831702e-06,4.4520492524123754e-05,-4.181818926809873e-05,-0.0001015347001719346,0.0003015894280514344,0.0002247903550116863
23.302,-9.177800246372142e-06,9.041229098583492e-06,2.0998916939131677e-05,1.315989591523909e-06,-7.654434161995451e-06,-9.433102912269838e-06,4.3995111803746194e-05,-4.129135395728258e-05,-8.841910109803116e-05,0.0002511849930861168,0.0002461438228666746
23.304000000000002,-8.294763741368161e-06,1.0041223869584792e-05,1.9006294657534003e-05,1.592580144223589e-07,-1.740082415183315e-06,-7.813542617995478e-06,4.114562568792359e-05,-4.1334871657681744e-05,-7.875055638723075e-05,0.00024548900588397565,0.0002566412262069242
23.306,-8.962629557678424e-06,1.1392674200145309e-05,9.874076702255454e-06,-3.496029482404226e-06,1.692203451513009e-06,-5.8041304779832184e-06,4.2191057233048504e-05,-3.968556844888647e-05,2.0028116996478293e-05,0.0002522773788722566,0.0002463902231456558
23.308,-1.0435954835396241e-05,1.1225771647797895e-05,-1.1501033612327668e-06,-7.21241487619446e-06,4.484799004900517e-06,-2.863980499828211e-06,3.8284820829105574e-05,-3.747453063843554e-05,-3.9122136829273344e-05,0.0002833094640535813,0.00030300907003471904
23.31,-9.829870580404916e-06,1.3570153318644256e-05,-6.031383632191669e-06,-1.2917341655815223e-05,6.9400848385131666e-06,3.2961149046137716e-07,3.565341287304089e-05,-3.381705917375811e-05,-5.017273066620653e-05,5.5328012005963304e-05,0.00024443462758911807
23.312,-1.2418110861173728e-05,1.7105199728775734e-05,-1.3605055407359283e-05,-1.759300990982819e-05,8.209421131369423e-06,4.6394536029872485e-06,3.197792256234921e-05,-2.8646034131136793e-05,6.93470046706654e-05,0.00027658001839933995,0.000260139926739761
23.314,-1.1498777507152154e-05,1.890922131814495e-05,-1.991014453619143e-05,-2.1646156749539657e-05,7.98345281192785e-06,8.748763624027692e-06,2.9269323307320373e-05,-2.4506019819514833e-05,4.549987271736935e-05,0.00016771311240880522,0.00027863933370218385
23.316,-1.255104419815248e-05,2.2674075012320747e-05,-2.718165310456791e-05,-2.668980441690099e-05,7.094498483440692e-06,1.0790472612364268e-05,2.452754157694636e-05,-1.9508978967915027e-05,5.296089881448063e-05,0.00031552187735686183,0.0002413391233305058
23.318,-1.2872731629972915e-05,2.539124074021772e-05,-2.876095633714059e-05,-3.116406144906226e-05,6.5015276097236135e-06,1.685971970170179e-05,1.953866050606335e-05,-1.5331495983948566e-05,7.275617110274965e-05,0.00013198661591615971,0.00031671566210189915
23.32,-1.2285313619269685e-05,3.0610308681701754e-05,-2.8426660230202305e-05,-3.59256923272035e-05,5.931153818026689e-06,1.8252011577840284e-05,1.433890648058793e-05,-1.22125618452911e-05,-0.00010855049784912761,0.0001169444452117633,0.0002613825695942428
23.322,-1.224868550476232e-05,3.497841133144664e-05,-2.795873310701969e-05,-4.119121171225873e-05,4.99996457285547e-06,2.128309755257641e-05,8.709245867251296e-06,-1.026345584687633e-05,-3.0125437435755913e-05,0.00011475389062936194,0.0002865265205468795
23.324,-1.2696035524687418e-05,3.708466519578652e-05,-2.565154742322092e-05,-4.5904319372435913e-05,4.049690446384367e-06,2.2969549708612237e-05,1.3511541000281387e-06,-6.589805307598394e-06,-2.002181347811247e-05,0.00021413504571377582,0.0003034984782373821
23.326,-1.2492313259066143e-05,4.049452733936582e-05,-2.1337863271371575e-05,-4.664964216056682e-05,3.03156540048935e-06,2.3954925913360945e-05,-2.1403841659334006e-06,-7.878138898445625e-06,-4.662293271209273e-05,9.760547281470777e-05,0.00029561292538690534
23.328,-1.233972542036798e-05,4.233396094403073e-05,-1.4014301538589796e-05,-5.109011703895748e-05,3.4956166910248207e-06,2.7443717879816473e-05,-8.380397801957852e-06,-8.392433093154332e-06,2.919564385165235e-05,0.00020973506913161323,0.00020220425896784797
23.330000000000002,-1.250349096928918e-05,4.2996191868934796e-05,-7.691552220698808e-06,-5.2780305402840495e-05,2.998241023050692e-06,2.9490375820951725e-05,-1.3860037991537216e-05,-9.13553999706558e-06,9.273064178235086e-05,5.783962522793652e-05,0.0003391124272075533
23.332,-1.3398033300710586e-05,4.309419201420896e-05,9.941465019739451e-08,-5.7265941362565266e-05,3.8131409918656436e-06,2.9649919343955564e-05,-1.6459711417471404e-05,-1.2804355205902865e-05,-0.00013327294811859756,0.00010424259984784572,0.00021555392713415558
23.334,-1.2252694625126465e-05,4.139155141401415e-05,9.141213720076737e-06,-5.924345109540868e-05,4.648315020843803e-06,3.296059990303273e-05,-1.935016305521548e-05,-1.5468201745427393e-05,-2.61682747249878e-05,0.00012747372116929091,0.0002481483782044315
23.336000000000002,-1.1902738130160163e-05,3.90401413257371e-05,1.7405941141218923e-05,-5.951475222175499e-05,5.53399395859125e-06,3.554164970109729e-05,-1.9663372587960133e-05,-2.0414350187682842e-05,-8.782961730230701e-05,3.62610271415012e-05,0.000366586718949658
23.338,-1.1631196674465767e-05,3.59878770870426e-05,2.4507455905026842e-05,-6.01777511447701e-05,6.056883646530824e-06,3.639833036351145e-05,-1.9562132793798127e-05,-2.2890736368793808e-05,4.4759610823359344e-05,0.0001308008901448419,0.00034919249805307953
23.34,-1.2704232824149336e-05,3.122601356340241e-05,3.385285190628632e-05,-6.158517141818011e-05,7.234743305010307e-06,3.9422840227088985e-05,-1.7789482109983556e-05,-2.8211077573464896e-05,9.610340934635774e-05,2.7868382558516917e-05,0.00029479576266643916
23.342,-1.3201528686981044e-05,2.712212670116031e-05,3.988772657310434e-05,-6.396418956206408e-05,6.483332136435546e-06,4.120227039922348e-05,-1.2400187034704622e-05,-3.1104405804376985e-05,4.622614277360461e-05,-8.857532514761855e-06,0.0003680084884870911
23.344,-1.3225500522846329e-05,2.2783178890217247e-05,4.367451240634081e-05,-6.279954359095531e-05,5.996409622512387e-06,4.261653654822924e-05,-9.143392593506619e-06,-3.502083792565642e-05,-1.1844224138155146e-06,7.211899955710762e-05,0.0003449661604282785
23.346,-1.2536405306078608e-05,1.7594642487999334e-05,4.739331916412569e-05,-6.632452158931228e-05,3.344306772548994e-06,4.3862963246978126e-05,-3.878937395404333e-06,-3.53851076998199e-05,-1.7908086526257305e-05,8.467242619877761e-05,0.00032211094179506096
23.348,-1.195521633473971e-05,1.1980966934018425e-05,5.180316887796081e-05,-6.654140401285624e-05,2.566319726448881e-06,4.605232838963612e-05,9.222306520007006e-07,-3.504241065301463e-05,2.895845306128335e-05,4.441744994058107e-05,0.0002961471860373577
23.35,-1.2576249803565248e-05,7.597663115605446e-06,5.287490646898871e-05,-6.548726290047757e-05,-1.0384126990579911e-06,4.666907144662836e-05,5.605346538363797e-06,-3.740031736279084e-05,-7.43645731538111e-05,-1.6743046241425106e-05,0.0003361459336770617
23.352,-1.1246861504616198e-05,4.428385062353178e-06,5.581563980752463e-05,-6.327655219821396e-05,-5.431790953721774e-06,4.637253970452925e-05,1.2046711357953607e-05,-3.4389890593639673e-05,5.8522968764854943e-05,0.00010844675889711029,0.00027285841979859965
23.354,-1.0357808665433594e-05,1.873767679319096e-06,5.5611478311098784e-05,-5.9804858855147915e-05,-1.060306188863088e-05,4.50362009174023e-05,1.702110442837703e-05,-3.099273991093543e-05,-3.5444073399122814e-05,-9.835270238799344e-05,0.00036779508472001814
23.356,-1.0754258099599943e-05,-3.157055335301989e-07,5.615440331677301e-05,-5.784125001257942e-05,-1.5552281878111672e-05,4.331552545901724e-05,2.134620460688273e-05,-2.910330343068288e-05,-2.565392259770259e-07,-7.697275494477645e-05,0.00030576365090382
23.358,-8.785045184972583e-06,-3.05264944330664e-06,5.268599034538452e-05,-5.328808206034576e-05,-2.1580464975738685e-05,4.163070825166056e-05,2.425764245585256e-05,-2.4372906598598985e-05,1.8265184174938733e-05,7.952468222791441e-05,0.00042283491904077585
23.36,-8.81274224478712e-06,-2.035582896352466e-06,5.538394680154653e-05,-4.4800879396542434e-05,-2.6884687178751356e-05,4.0258168967604895e-05,2.880004074209939e-05,-1.999552445520971e-05,4.445451250861453e-05,-3.510713680581037e-05,0.0002484733537962225
23.362000000000002,-8.546971518390397e-06,-2.631459552715337e-06,5.528613258045491e-05,-3.652510400063016e-05,-3.301569940278426e-05,3.559275475333493e-05,3.0050310801477957e-05,-1.6230588874250132e-05,5.544061957036246e-06,-5.165778325803394e-05,0.00032790666706838164
23.364,-8.833564195862232e-06,-2.2077492842463478e-06,5.269646909469714e-05,-2.733156949883008e-05,-3.765473615880248e-05,3.0011665813966394e-05,3.108014148894098e-05,-9.649782835263276e-06,-2.695989755205149e-05,-0.00012254540149410722,0.0003810797550655086
23.366,-9.44709286465252e-06,-3.037433140637438e-06,5.369549090015515e-05,-1.5160990591220527e-05,-4.2705339486640905e-05,2.6678332010792463e-05,3.050550342174353e-05,-8.279694379598876e-06,2.1483222933160946e-05,-7.817182460967835e-06,0.00038026120995938057
23.368000000000002,-1.0712550964047482e-05,-1.5689812406704986e-06,5.197708593377874e-05,-4.231802531976877e-06,-4.5856740672200136e-05,2.1594947201716886e-05,2.8386985475439637e-05,-3.4075163058517854e-06,7.954534450005961e-05,-5.97420301158824e-05,0.00029634913999774246
23.37,-1.2614088887958099e-05,-2.3737701110425496e-06,5.0142068540782705e-05,9.486258067709675e-06,-4.865121550198805e-05,1.6586416153255763e-05,2.895570469386444e-05,-1.254565470882218e-06,-2.8381741557780823e-05,6.870179704849787e-05,0.000329183497278091
23.372,-1.6127768263275747e-05,-2.050466739766666e-06,4.7752000688990206e-05,2.178642372516085e-05,-4.901167239010761e-05,1.1624705870195215e-05,2.9131762465217607e-05,1.2929101980017064e-06,8.63228545573915e-06,0.00012537133258054147,0.0003122329402101185
23.374,-1.6926625537027183e-05,-2.8985820837664297e-06,4.682671134802632e-05,3.278693854666657e-05,-4.951902866218414e-05,6.1264761450466985e-06,2.9363652966694935e-05,3.637900821354158e-06,-7.746138042673578e-06,3.347166073984667e-05,0.00027121583924141686
23.376,-2.021278731330056e-05,-3.852368441979069e-06,4.2219148040628554e-05,4.223024192058862e-05,-4.870864971190433e-05,1.9630454347131373e-06,2.920623369958794e-05,5.072994192419474e-06,-4.588780672168452e-05,9.838081333803852e-05,0.0004014869739431548
23.378,-2.2464316230101384e-05,-6.787711880279598e-06,4.304033624324118e-05,5.314720189838053e-05,-4.646839106575116e-05,-3.5126884018575434e-06,2.9177026452033667e-05,5.865419133648308e-06,-2.807922233220267e-05,4.694203363400401e-06,0.0003166041317894336
23.38,-2.3617240289133854e-05,-8.57001738614026e-06,3.929675218439329e-05,6.205143012346977e-05,-4.384456720504715e-05,-9.276473021218382e-06,3.1148756626051696e-05,7.449651559215282e-06,7.037488549355953e-05,0.00018848388603630122,0.00026363911865897753
23.382,-2.5825908828065028e-05,-1.27457003350572e-05,3.56788498471292e-05,6.643634340433273e-05,-4.077744028865071e-05,-1.3838295802479477e-05,3.5055246080275625e-05,8.511539667227671e-06,-5.55428285850286e-06,-0.001728201509955306,0.0002797526885056535
23.384,-2.6424303137302406e-05,-1.6157451062149645e-05,2.9615487920675058e-05,7.046795287902102e-05,-3.7598549062203745e-05,-1.9861657517582697e-05,3.8299319986178525e-05,1.0823018089993228e-05,2.6940194086080167e-05,-0.0017211761821116108,0.00037339018768230495
23.386,-2.7209012132038822e-05,-1.964638078867119e-05,2.7170791095677948e-05,7.177658347834592e-05,-3.2771453220743055e-05,-2.5865582832781048e-05,4.2541152579592046e-05,1.3500532424072584e-05,-3.570874826648253e-05,-0.0015304578516293673,0.0002829807738528334
23.388,-2.7181696077162374e-05,-2.30795859159916e-05,2.2659018026222734e-05,7.288363172264448e-05,-2.758267602554257e-05,-3.2340826668552844e-05,4.659302602897761e-05,1.4756886793008231e-05,-8.646682479393879e-05,-0.0013159718126489087,0.0002777649786059485
23.39,-2.573298772440701e-05,-2.59039963077926e-05,2.036959090141396e-05,7.045259491403375e-05,-2.387700586480667e-05,-3.8457043980072135e-05,4.9932536582799964e-05,1.6159793480541457e-05,3.95518835282906e-05,-0.0012722173400506595,0.00029967212766020615
23.392,-2.494372586961476e-05,-2.8365649839035695e-05,1.919086612352265e-05,6.806241414088223e-05,-1.966585067750832e-05,-4.456103440816946e-05,5.3870483532140025e-05,2.0135388387369066e-05,-7.07156179553567e-06,-0.0010106282312613859,0.00030157264215598524
23.394000000000002,-2.1907464929367265e-05,-2.984152732399699e-05,1.5285461819556436e-05,6.470313108024644e-05,-1.6571701523862616e-05,-5.101382835476085e-05,5.620198769284903e-05,2.497615237173821e-05,-1.4727499372678788e-05,-0.0007221032085856987,0.00024191920189510255
23.396,-2.0169121037703544e-05,-3.0016094934780806e-05,1.4921727464996142e-05,5.735428353030841e-05,-1.3287061853614619e-05,-5.6082874425603834e-05,6.0059755346682075e-05,2.6330257680922593e-05,-2.098340668174164e-06,-0.0004635338863660035,0.0003128335556298583
23.398,-1.7346515504704905e-05,-3.134271530874765e-05,1.2421214698257123e-05,5.3681941443908674e-05,-1.1040909386722842e-05,-6.145238386061152e-05,6.1007450720201356e-05,3.070753069811e-05,-7.416858229812695e-06,-0.0001586809723546309,0.00039157440517222184
23.400000000000002,-1.5237258874493245e-05,-3.0095822798098916e-05,1.2055825942968454e-05,5.041350369194806e-05,-8.47140927938139e-06,-6.670271772271528e-05,6.005584411136065e-05,3.302389036054852e-05,-1.59895358963751e-05,0.00019635905487274416,0.0002215931950835637
23.402,-1.33343559790936e-05,-3.0006428201563326e-05,1.3492119705636849e-05,4.5236452805327445e-05,-7.150802520835196e-06,-7.125647002700967e-05,5.849272738866221e-05,3.711115843150526e-05,7.595135343857777e-05,0.00035312020737549596,0.0003031496211024859
23.404,-1.066541869415009e-05,-2.6729784437764295e-05,1.2890705619553063e-05,4.269670430108207e-05,-4.878480499344452e-06,-7.414117963783786e-05,5.5191222586120685e-05,3.847448996733306e-05,7.094244590663124e-05,0.0005929281359964554,0.0002843755826898567
23.406,-1.088972800667016e-05,-2.502244720657746e-05,1.609102888813532e-05,3.969609690308115e-05,-3.1891499216021373e-06,-7.550720255650753e-05,5.068094170245353e-05,3.95483087028094e-05,7.785269353770905e-05,0.0009733576049633749,0.00030698860326682696
23.408,-1.0246244639769996e-05,-2.0705116172712843e-05,1.6570007316549197e-05,3.75777278533899e-05,-2.491819683816795e-06,-7.555597380565856e-05,4.22135112783784e-05,4.121254431419504e-05,9.665659953869406e-05,0.0011809380480164236,0.00027885246810434365
23.41,-1.1774197093896553e-05,-1.8132606338960464e-05,1.81606302079331e-05,3.826760178424394e-05,-1.071640719866447e-06,-7.469537137876612e-05,3.694667166118556e-05,4.211028243475269e-05,2.0948225446593445e-05,0.0014638369983425105,0.0002734253797795881
23.412,-1.282379943971313e-05,-1.6030893694524564e-05,1.884561098795496e-05,3.5977365029756874e-05,-8.97500841108671e-08,-7.105326402725645e-05,2.8254031653353032e-05,4.210426209587187e-05,0.0001442287615841793,0.0014969199215433165,0.00025790837780328686
23.414,-1.495726956059399e-05,-1.3838162306764226e-05,1.8066559509978634e-05,3.874675308522575e-05,5.349377421895355e-07,-6.642932836051034e-05,2.0029584635781682e-05,4.402869684273051e-05,0.00014484494429687012,0.0017651227357117266,0.00026601550938473197
23.416,-1.6890914167623083e-05,-1.2165749983718556e-05,1.4669007055071296e-05,3.760514910846736e-05,1.4021119648781969e-06,-5.979615294031568e-05,1.3665056789110131e-05,4.391575411203036e-05,0.0001262321704849369,0.0017954718858783905,0.0002527610134529178
23.418,-2.0262259427147005e-05,-9.486278040961859e-06,1.703812683761993e-05,3.614459868598505e-05,1.5720528386659925e-06,-5.333599687492772e-05,5.51153744105135e-06,4.328168607402525e-05,0.00023321943183647495,0.001925103745455663,0.0002485883712018658
23.42,-2.3232224250827736e-05,-7.784427612595522e-06,1.673125782895563e-05,3.65875952429268e-05,1.0680242366912162e-06,-4.512158901854656e-05,6.08847000787076e-07,4.356434367399705e-05,5.4957157957546724e-05,0.0020569023810459138,0.0002720413825036787
23.422,-2.527598305667379e-05,-7.191019060994863e-06,1.7593349338832146e-05,3.494487515886367e-05,2.2944921877704675e-06,-3.613121168454754e-05,-2.393624275581581e-06,4.2053945914674177e-05,0.00020640608010519772,9.014829334338667e-05,0.00031515465367806155
23.424,-2.8272200962955847e-05,-7.244694549982181e-06,1.545444098704097e-05,3.175773031303505e-05,2.0772345252152543e-06,-2.7676166115624075e-05,-6.58032485104567e-06,4.153033146316964e-05,0.00012044603034623637,0.000123447819945387,0.00024379136615108573
23.426000000000002,-2.9251118666540185e-05,-7.241845626354257e-06,1.48762985806743e-05,2.7214203675472325e-05,7.437042403018616e-07,-1.9358762471651775e-05,-8.102523536171947e-06,3.84942839946833e-05,0.0002698470733153021,0.00011734726997559139,0.0002664582766102678
23.428,-3.054751705242394e-05,-7.664701407280955e-06,1.8733429820674107e-05,2.1724342324539504e-05,-8.84047113365187e-07,-9.381839898520652e-06,-9.817439241628583e-06,3.9861697838793034e-05,0.00020207686761264,0.00013495849027167283,0.00019112400398324945
23.43,-2.96831434373533e-05,-8.855167399520904e-06,2.0845466662535974e-05,1.5973800955729588e-05,-2.0139288686284625e-06,-3.395846575140137e-06,-8.185065734978742e-06,3.784240858037242e-05,0.00010357770230963477,0.0001836593325345284,0.0002532481570372004
23.432000000000002,-2.9433565764438168e-05,-9.935667078376513e-06,2.1119535937682202e-05,7.73329314684877e-06,-4.876167146957801e-06,2.6184662488039164e-06,-5.092671738530329e-06,3.4466390521173035e-05,0.0003241832386519878,0.0002752131139031074,0.00025319066822721475
23.434,-2.786345025444111e-05,-1.0688441906427007e-05,2.4946940988545623e-05,9.373533658562984e-07,-6.726747441879669e-06,7.039110031220371e-06,-2.879315772095397e-06,3.4726411165722244e-05,0.00026133613665781623,0.0001679008936363717,0.00024494403220373743
23.436,-2.6082143234343008e-05,-1.1244210792617644e-05,3.038708572513338e-05,-5.568238850901379e-06,-1.0020188121680592e-05,1.0438910589906941e-05,1.7022455846132787e-06,3.086658832611145e-05,0.00021020800927331725,0.0001166617503032757,0.00019417049407644728
23.438,-2.186955692202174e-05,-1.169869510331188e-05,3.722040771410863e-05,-1.193802787928799e-05,-1.3094714108142399e-05,1.2113096457741851e-05,4.612069553862906e-06,2.8672291281155126e-05,0.00015931073321299492,0.00017171877555534877,0.0002264164269407088
